Date_time,node_J1_Depth,node_J3_Depth,node_CSO7_Depth,node_J5_Depth,node_CSO9_Depth,node_J8_Depth,node_CSO8_Depth,node_J10_Depth,node_J13_Depth,node_J15_Depth,node_J16_Depth,node_CSO10_Depth,node_J12_Depth,node_J4_Depth,node_J6_Depth,node_J2_Depth,node_J19_Depth,node_J9_Depth,node_J14_Depth,node_J17_Depth,node_J7_Depth,node_J11_Depth,node_J18_Depth,node_Out_to_WWTP_Depth,node_T5_Depth,node_T4_Depth,node_T6_Depth,node_T3_Depth,node_T2_Depth,node_T1_Depth
01-Jan-2000 00:00:00,0.02045985825370491,0.00046134356128683517,0.029827616218558933,0.007160125277037228,0.025787806330440522,0.018900186074967622,0.0,0.010510485386595115,0.014402956223995612,0.007318624242264589,0.012609984878856624,0.01996636040782126,0.005714218606762842,0.010786128416347934,0.0005011497165781746,0.00235420566752758,0.0,0.0007725904093013381,3.252556318300005e-05,0.0008664656388625532,0.004625030108913045,0.0,0.003766322778005414,0.0,0.003036426633777199,0.0005328229503651455,0.002172419138484389,8.594416502539242e-05,0.0019362964874094228,0.0003331900692500188
01-Jan-2000 00:05:00,0.02209530492858824,0.0016939235762437157,0.028254563594125752,0.010742079638942713,0.027170017028106685,0.02475175958038242,0.0,0.012489801906070915,0.014337343987068336,0.012359761878096702,0.012431646733959235,0.022037202383729398,0.010074271309300154,0.02058819802242858,0.0017420776656787236,0.007253061621502061,7.965355825686485e-05,0.0036741886643790536,0.00026061955154584103,0.0033437436246763477,0.009905738125251412,0.0,0.006971415936275041,0.00045212708100961934,0.007763192730629514,0.0016148213370980294,0.0067914958856059495,0.0003557073948071723,0.00455949806963589,0.0014124855466466032
01-Jan-2000 00:10:00,0.021338939255100633,0.003955301847370197,0.026717077999240817,0.014019494887097474,0.02621176351781928,0.027058539136216486,0.0,0.012794231623036384,0.013607923531347916,0.016239705364630323,0.012071382883116141,0.021782403984280718,0.013781787294926826,0.02633627121492059,0.003971509609263414,0.012816809014309392,0.002727203710742309,0.008609220881593367,0.000887629527203753,0.006583483190784092,0.013846773400789538,0.0,0.008729072789263732,0.0003731928167718432,0.011927959086528698,0.0035295334464209467,0.01263080310086114,0.0008814977734208483,0.007074713089073676,0.0033982308262935634
01-Jan-2000 00:15:00,0.02063087937517596,0.006605814818608366,0.026407806007387496,0.016027741868436602,0.025500351919760075,0.027615120747264063,0.0,0.012805155694691936,0.01303602646661972,0.01921237228317487,0.012048722776686251,0.021507570344132244,0.016747565531337473,0.029117025574111888,0.006732842698189719,0.016665076377624172,0.0054493866611713005,0.01356320649164638,0.0018243123093068438,0.009437849423865096,0.016197565957199535,0.0,0.009506261000334434,0.000879912026864207,0.014587492607482329,0.005797273492328957,0.01752916817439509,0.0015894151905045193,0.009018011365803243,0.005832083140455572
01-Jan-2000 00:20:00,0.020098785343814304,0.009441249790813773,0.02640664295928248,0.017094993480901925,0.025036005321128856,0.027536637145532554,0.0,0.012809059887432105,0.012573618076764477,0.02202056234911387,0.012046711208381971,0.021349717247456726,0.0197404872576114,0.03068863437958917,0.009930478673535324,0.01881944662548926,0.008633311703223966,0.018217557830288927,0.0031791597641238284,0.011974431373695067,0.017741795925941897,0.0,0.00990235136933187,0.0016715001350905206,0.016679132513056475,0.008233888356810154,0.02158791033257055,0.0025617553368711206,0.010670124783127587,0.00882575368146373
01-Jan-2000 00:25:00,0.019693731445771974,0.012120118581577601,0.02640664046494935,0.017483858991213776,0.024779678484625155,0.027237911167982496,0.0,0.012810394437802958,0.012216479073632104,0.024630253586038823,0.012046529420674362,0.021270990407556065,0.022683592777199522,0.03156000654179333,0.012899028180175067,0.019879286889314843,0.012068963727067134,0.021990992812949275,0.0049206951720288765,0.013922674179639473,0.01869053868244093,0.0,0.010098623365506135,0.002786885449268838,0.018339098383235306,0.010417649144577967,0.02457819736324019,0.0038010349309877006,0.012024704075098069,0.01218333035080053
01-Jan-2000 00:30:00,0.019368623533498032,0.014578123144874385,0.026406640459298743,0.017497929503730573,0.02472446640763439,0.026911416424914684,0.0,0.012810859765665537,0.01207930607082832,0.02702224997978551,0.012046510999294968,0.021231661734282353,0.02541697588984055,0.03205499107453898,0.01481595497304336,0.02035714894858016,0.015566930567165132,0.024707725276126583,0.007019886775138946,0.015211225725623572,0.019259822657930747,0.0,0.010198176468589245,0.0042348863044455705,0.019690128000963904,0.01238934430540914,0.02675880798090356,0.005321122391703382,0.013183478192497794,0.015799268984218746
01-Jan-2000 00:35:00,0.01928588525067602,0.016694031723125235,0.026406640459284703,0.017321237046735327,0.025858717954845095,0.027044749393383118,0.0,0.012811025064338049,0.012076082168119673,0.02915493560113482,0.012046508946314751,0.02121172260287852,0.02772151967374082,0.03235672332333958,0.016002543913498226,0.020535240446752107,0.018981301205615225,0.026434679096463753,0.009409530391066095,0.01609987857250205,0.019720115226861377,0.0,0.010249357838962164,0.0059923502402839226,0.020760342439850674,0.014151282573103375,0.028468996023744475,0.007104491333216736,0.014196510650488747,0.019561333594232504
01-Jan-2000 00:40:00,0.019522445361971525,0.018486394349320322,0.026406640459284047,0.01706885001834021,0.02760185521232138,0.02789471334903846,0.0,0.01281108475033354,0.012076017567215429,0.031017788357653616,0.012472943185744054,0.021799116145165245,0.029510575763506103,0.03255812292213289,0.016830980345734856,0.020584224544476556,0.022204033178829914,0.027613054753064976,0.01197851035707314,0.016748679121324574,0.02057075323036111,0.0,0.010320148323247277,0.008004860224093977,0.02168166671682897,0.01569818899826897,0.030124823200805468,0.009098234435273774,0.015102192463253634,0.023362443013359248
01-Jan-2000 00:45:00,0.020294491317987565,0.02007110612751954,0.02640664045928425,0.016805229165020474,0.029187746678326607,0.02894577619208002,0.0,0.012811106583132162,0.012076016147165419,0.032782407839606766,0.01384458612277518,0.023715624497656948,0.03083391469976968,0.03270488267998746,0.017444737181505018,0.02060916510312503,0.02520325257706802,0.028556589507281974,0.014596607687750054,0.017248489533515227,0.021597560293739593,0.0,0.010659798020056581,0.010225932856556789,0.02272493077255775,0.017043430052039024,0.03200869107212896,0.011232568831633994,0.015917532005219986,0.02717604501026438
01-Jan-2000 00:50:00,0.02078225194965589,0.0215472979210398,0.02640664045928403,0.01668647210662963,0.029795807671787217,0.029841615751302387,0.0,0.01281111464654963,0.012076016113393958,0.03459852044367074,0.014886816144197826,0.02504879323748692,0.03179883904794862,0.03281344261690703,0.017912702163772748,0.02073088017990925,0.02802064964030828,0.029430728740617904,0.017153763140528095,0.01765013891416525,0.022641063910918458,0.0,0.011346811934740714,0.012654333712430193,0.024096206300082638,0.01815872592151499,0.03418014530452991,0.013439572332301173,0.016655358610569382,0.03106991669940803
01-Jan-2000 00:55:00,0.02076572249580184,0.02296478880415489,0.026406640459284238,0.016671908619057436,0.029499036550242202,0.030234390542565305,0.0,0.012811117645095663,0.012076016112534126,0.03612328780270881,0.014928931442899914,0.024956867349848814,0.032513646719856716,0.03288345285739006,0.01827258970865485,0.021024744608825852,0.030711197172922287,0.030276486004154876,0.019584199172079503,0.01798346590809171,0.02327417173008234,0.0,0.011838886659292738,0.015322194320009128,0.025388492864518494,0.019101544348589822,0.03637699290094753,0.015663533338521246,0.017325854578241297,0.03503271426111204
01-Jan-2000 01:00:00,0.02071902835117779,0.024382347567330195,0.026406640459284012,0.016681025287685405,0.030298240397076473,0.0306725279591652,0.0,0.012811118765651518,0.012076016112511884,0.03733369153182491,0.014842650707338433,0.024774462220205767,0.03305322568238549,0.032924685121233095,0.018561136469561743,0.021322725376193095,0.03316355267991232,0.031058731362925064,0.021769447026515013,0.018266761993974544,0.023673902616869292,0.0,0.012079000151564195,0.018092376719781287,0.026487223852477627,0.019928781395760778,0.03844294400811001,0.017862623011984376,0.01793729198513643,0.03878401233528209
01-Jan-2000 01:05:00,0.020672786915655494,0.025771511097924575,0.026441155191313143,0.016703965012202743,0.03384032498796252,0.032106188185484705,0.021718068136589944,0.01585776405332136,0.01220769625296462,0.03843899492032567,0.014744621276829167,0.024631385493275135,0.03364476025478467,0.03295374761155399,0.018801170829203063,0.02157873502834427,0.035206143251638775,0.03178609079714564,0.02370215005781989,0.018512002965504232,0.024597740779229604,0.002733382173287328,0.012176271541025558,0.020675164965724184,0.027416666624900197,0.020665348814059636,0.04075543443317367,0.02001063382944467,0.018508038300200952,0.042041931872092986
01-Jan-2000 01:10:00,0.021608483430154264,0.027096419345223277,0.026462816772609792,0.016737248843256947,0.037014386300828865,0.034199141845615795,0.03769453508278192,0.023309145806518654,0.0123218951339964,0.03958917911319045,0.016220973522280746,0.02693837979786692,0.03554258909713128,0.032990565594431184,0.019006683037753925,0.021797364879015537,0.03689432403415235,0.03258073909542136,0.02555262204011377,0.01873512076136314,0.02653967783070174,0.012468192519732484,0.012395513327599228,0.02301127156726951,0.028365103037876184,0.02133363570246382,0.044153387283442536,0.02220606098405011,0.019088686434823348,0.044904896251251936
01-Jan-2000 01:15:00,0.023700690788995667,0.028401199971369754,0.027509043986772185,0.017125935965385496,0.03915038163929921,0.03604533340452897,0.04972647516690158,0.03212127777989799,0.01587789419217649,0.04144158668255377,0.019761568171824555,0.03197523257966839,0.03949068370959691,0.03319427468965975,0.019187969944090395,0.022088201077938206,0.03841385049862569,0.03353577529108142,0.02753800625375035,0.018957737308074596,0.028497853378407004,0.023101326534947352,0.013610309314841775,0.025268202407209263,0.030249977882789998,0.021983144729960366,0.04854954427178532,0.024765205485905578,0.01998187115270015,0.04775036516438663
01-Jan-2000 01:20:00,0.027060483965888893,0.029843315087436668,0.030002803399467662,0.01855047376704298,0.04096599623366374,0.03786500313113761,0.060516351744248326,0.04165368130615853,0.023143254431654155,0.044377388459654436,0.024983687832221244,0.03950784423004571,0.04577824786314333,0.034280807391828205,0.019387383953817436,0.0225875053045753,0.040100297819315754,0.03462659400279198,0.030010189356095215,0.019421003422984872,0.03047998522251335,0.03417564410038753,0.015987070087832223,0.027955925287236824,0.03371065866922493,0.022980754903359015,0.05388604637976542,0.028212078061802006,0.023142837900195605,0.05124323257721793
01-Jan-2000 01:25:00,0.03239959010380324,0.031686305995116126,0.03190365890403621,0.020497568338567928,0.04360455037074596,0.03982929989209396,0.06501142785660402,0.049314445268296765,0.027849039376619734,0.049288887333149733,0.03263380815256815,0.05046376732383516,0.05403154389710455,0.036255159594166204,0.019703991851813017,0.023430252387568115,0.04221462475204785,0.03581491512467253,0.03359078705706622,0.02046036518050685,0.032289423097031845,0.04381256954238648,0.020081353157749653,0.03191506566082965,0.040198107213371734,0.024856484511202138,0.060032184515771386,0.03329299101218215,0.029675193689655117,0.05633463916864341
01-Jan-2000 01:30:00,0.037053013006013796,0.034326760777972205,0.03322957065703729,0.02201592848516458,0.04636509067404526,0.0421730448624513,0.06752235087217132,0.053969448691284456,0.030307876453782173,0.05678295194466596,0.039174782689865455,0.059337409523301986,0.06163611935299186,0.038119935658295225,0.020197117268928824,0.0247489364318151,0.045367780942651974,0.037084835793135026,0.03883654945079732,0.02183743244286205,0.034448575087501467,0.04972125704797811,0.0253607870509809,0.03870756461497002,0.05104934180787493,0.027669017316606166,0.06740487006753171,0.04054255223910573,0.03771686419201003,0.06466828677764595
01-Jan-2000 01:35:00,0.03767759445134951,0.037879778112397414,0.03351760712787968,0.022992414769158698,0.04767545253212548,0.04405586420915327,0.06553416541426274,0.05589445431673579,0.030586726236390943,0.06445659863192559,0.04020086277860896,0.06016961980076558,0.06693971798721779,0.03964671661842911,0.020826168671465407,0.026340544936236755,0.04970041922178558,0.03844149573085034,0.043662698209617955,0.02323650491006518,0.0363941410585633,0.0527608142204167,0.028838974829824133,0.0494955814552176,0.06399891510946033,0.031160072815346475,0.07593619566270975,0.04983820317547969,0.04639851895547695,0.07712344202402475
01-Jan-2000 01:40:00,0.03621287577949981,0.041440631146924464,0.03323655425487969,0.023275561970758748,0.048435458503441005,0.04541146379856077,0.06848322830751664,0.05628517150007877,0.02937382481922657,0.06906524019332386,0.038231014655132976,0.05747200779781897,0.06903454702973999,0.04031168807106007,0.02149691640151606,0.027733825951145673,0.055813984584156595,0.03983494573400278,0.047093238667256926,0.024463949240296153,0.03778076646891031,0.053684349040852244,0.029140313822650032,0.05565353288978036,0.07488313669626863,0.03478472718357978,0.08507886237188517,0.060634118696479194,0.05405012896380146,0.09104049001899699
01-Jan-2000 01:45:00,0.03588896727695075,0.04441358437154371,0.03297030852641886,0.023283556407183426,0.04779884624550228,0.04607322020315664,0.06738511388096756,0.056970352557879876,0.02823322381165299,0.07171931342453738,0.037550898418652584,0.05744981391856896,0.06970785435795088,0.04048543600021375,0.02212058436512926,0.028764448188680694,0.05975508852455082,0.0411600677274009,0.0500646363100049,0.025435527920618126,0.03862312060949414,0.05526882094896085,0.028715629942457212,0.0597144100447381,0.08374548553681085,0.03819895656082679,0.0943936839877496,0.07210214044662223,0.06053339531663614,0.10395633206981109
01-Jan-2000 01:50:00,0.03645159774199488,0.046841594156267506,0.03271838122936007,0.02317360374805441,0.04630059451691556,0.045856612870145544,0.06401965528989484,0.055524273421082085,0.027189224909949773,0.07413384351864519,0.03816470089877077,0.05902321158191162,0.06966758299751528,0.040422676797565345,0.022662973378104526,0.02957683387794856,0.06263445730989796,0.04232189614293387,0.05262034250603124,0.02618763265774191,0.038536734968418924,0.0544855812355531,0.029016422384877102,0.0626142963550611,0.09224738799322692,0.041295419646373434,0.10304495515216236,0.08329509576970769,0.06604024041907856,0.1162941801126214
01-Jan-2000 01:55:00,0.03596602254981977,0.04882692226988132,0.03247983687495222,0.02301203885567561,0.05078672969424522,0.04722271101769196,0.061137932813945445,0.05331041756014928,0.026232429031696546,0.07635027552006805,0.0375198704700197,0.05818774080862825,0.06885112915756862,0.04024910987474135,0.023122188922433264,0.03029070747030237,0.06510130370995774,0.043311204495538456,0.05471945087386423,0.02677447029007715,0.03874454214655013,0.05280744779072037,0.029308084457174394,0.0650863346809657,0.1004760102816309,0.044054157766180005,0.11102737734887096,0.09363512875280786,0.070723695404226,0.12852438423812765
01-Jan-2000 02:00:00,0.034674285751906654,0.050448173580025256,0.03325131925945387,0.023152421437628187,0.06024134211885604,0.0522138309567016,0.07136288302849118,0.053735102650373186,0.02711194697077773,0.07752155605048154,0.03571673585851641,0.055916034806591706,0.0679586979074917,0.04022300845388698,0.023509070257791115,0.03088764002978806,0.0672330626455756,0.04425069972899812,0.05643278252288491,0.02724368690021797,0.04210784524089906,0.05314950503342042,0.028718659042247303,0.0672236429906795,0.10722213483064354,0.046541861292152896,0.12140170404803756,0.10292529566898503,0.07495751802452406,0.14018263164624364
01-Jan-2000 02:05:00,0.034460976936794445,0.05177033088591174,0.033540084596292576,0.023536696157827938,0.07314872918056631,0.06046460576207436,0.07663747889691605,0.05810389416320715,0.027794795090405392,0.07805769150125924,0.035257630826211125,0.05609590288243244,0.06968477870138814,0.04071640505149672,0.02385796953087706,0.031348032337132944,0.06895498536913428,0.045392550543404984,0.0579050961016006,0.027681870889775688,0.048577485969689034,0.0581272627994499,0.028116615726766703,0.06895285940975837,0.11268039814315943,0.04911809946913319,0.13767215686962056,0.11182394906137127,0.07988017715876086,0.15036673936804648
01-Jan-2000 02:10:00,0.03516069646479526,0.05291719198386871,0.034299496651585396,0.023892899444071213,0.0774815477289645,0.06747858543071189,0.07376782928150875,0.059863318808851346,0.028614582954022628,0.07901268173565049,0.03612577703143609,0.05780448354268044,0.07262662457005872,0.04107181881628836,0.0241904519139838,0.03174002995593182,0.0703506834761391,0.0469784598805994,0.05938684036048795,0.028112766850495224,0.056336428883043486,0.06035733246247265,0.028398639878367934,0.07034940261951939,0.1181948858969856,0.05172646953884309,0.1632079440594327,0.12154841544352075,0.08468777331419297,0.15938200341453138
01-Jan-2000 02:15:00,0.03633034492051595,0.054019816964634176,0.03717045444375715,0.025226285895697968,0.07550150262860779,0.06961339101002531,0.06980508083799875,0.05855277463984195,0.03343363736132947,0.08047501539285609,0.037618227486529904,0.0603995502420752,0.07423397307367627,0.04230777229988029,0.02450880140132696,0.03212618930129993,0.0716097585656309,0.04892912474786834,0.0608974584032715,0.028554254192837514,0.05945361085950495,0.05943322564946052,0.02916275662403668,0.07160246864219688,0.12417702228633094,0.05470380688086191,0.19271481453785164,0.13209458611156338,0.0908683099711027,0.16821059221313667
01-Jan-2000 02:20:00,0.03994645617542495,0.055110897025167756,0.039145809290800436,0.027102882585220936,0.07194959865078014,0.0692854718000146,0.06644497445517737,0.056190403686445886,0.03719142153329522,0.08297472081489708,0.04214037520629609,0.06793464915903269,0.07431582245677969,0.04474411640853675,0.024886156836445367,0.03254781061300059,0.07287099340821634,0.050871942711292244,0.06228899015260666,0.029139632829508415,0.059448463633596134,0.057480331688291336,0.031105842245984096,0.07285075074662106,0.13172051989122815,0.05888044988867027,0.2213216564268857,0.14264906558877793,0.10053206733578358,0.17780409231720729
01-Jan-2000 02:25:00,0.04106463254180906,0.056183283554747616,0.03912217848639121,0.028064672387450345,0.06825345472673447,0.06769139428647772,0.06344065205750302,0.05363891423324612,0.036838780222609044,0.0871548419871375,0.0435070825375983,0.06936407612412242,0.07355854258661304,0.046485300711788614,0.0253580719838915,0.03310892739501729,0.0743669939590805,0.0525740352283569,0.06352447580927277,0.029858029058560807,0.05768771550157607,0.05531534613692042,0.03382428416669367,0.07431841276989704,0.1425430574623428,0.06405698700549724,0.2467036369710712,0.1525975477648538,0.11121187270494957,0.19032074461452164
01-Jan-2000 02:30:00,0.04079730965452527,0.05722791360731111,0.03851120371277971,0.028152590515113422,0.06877545100707234,0.06709185074337096,0.06068734227633586,0.05120020025736738,0.03504166901985144,0.08944282191280117,0.04306026304442498,0.0692114975496484,0.07246448028290974,0.04697022572697224,0.02586575249354142,0.03370229893752007,0.07611399210948179,0.053970287489385815,0.06453915393782887,0.03054561776415189,0.056047522689824034,0.05319261922509398,0.033999477944085754,0.07604776052366634,0.15231748758847072,0.06935333329022948,0.2687865909496991,0.16168425614903506,0.12047182500075213,0.20530955153022526
01-Jan-2000 02:35:00,0.04022399409407931,0.058179284892396384,0.03909387684507014,0.028292437357050726,0.07133690318331629,0.06835386466715603,0.05817939406150398,0.04895904719954765,0.03508734366143848,0.09104176334197288,0.04229640297891502,0.06803140260740768,0.0712964867083124,0.047079684382508195,0.026343475210202565,0.03424064282301916,0.07779753733232184,0.05514195571623192,0.06537580319031358,0.031121260720565494,0.05637543559524314,0.051179695381733725,0.034191600584724036,0.07772113284907789,0.16177512121285834,0.07434866360048237,0.2902337292114839,0.16986881419414768,0.12847538128662436,0.22061847765306403
01-Jan-2000 02:40:00,0.03852213190364233,0.05901815224657043,0.03907502297068509,0.028567238424190802,0.06969055985922777,0.06878752324291934,0.0558459244060746,0.04692388435039547,0.03494141905659644,0.09123924782049722,0.04016884160946089,0.06489167440722247,0.07019427996201619,0.04754486411283963,0.026785755144650425,0.034701049551850084,0.07932002134882156,0.056210849330585816,0.06609363826781252,0.031632410017546686,0.05691201794740123,0.04929490496255253,0.03325142034912199,0.07924121816062912,0.169432708449732,0.07933822192341353,0.3121498488247066,0.17720933647701156,0.13668315060777014,0.23509049130636914
01-Jan-2000 02:45:00,0.036931966471481066,0.05974246527730162,0.03846707959599699,0.0283690743118908,0.0683533826948786,0.06816572251222613,0.058479485719111386,0.04596063372641312,0.033348394013212275,0.09064749197183042,0.03812417910330332,0.06216215899304276,0.0693335615540545,0.0474388127581402,0.02719911210079047,0.03505172561932271,0.0805141123022277,0.05719235676629879,0.06671813634530917,0.03209441101845489,0.0560081549049508,0.04827533322800156,0.03205188322958504,0.08048560747743805,0.17519813367458711,0.0840879196018122,0.3326218968538806,0.18381231734224412,0.14388546574170896,0.24714653728944128
01-Jan-2000 02:50:00,0.03551110624303328,0.06036102085432731,0.03789989345605733,0.02800792671568356,0.06636494801981722,0.06750327309864265,0.0579694329698734,0.04623871660347054,0.03185139593072174,0.0897987182186648,0.03619518931377065,0.05970030231663625,0.06929914927997999,0.047020429579202265,0.02756735372956229,0.035306464661892294,0.08135518480796047,0.05806620322027685,0.06728162400323896,0.032478836153201865,0.05523006423499125,0.04881390463511092,0.030865067631055513,0.08140413563393556,0.1793816983230425,0.08835649629463786,0.3517133842896249,0.1899613546573433,0.1498500799236733,0.25645800807569286
01-Jan-2000 02:55:00,0.03516191167379174,0.06089725740317512,0.03737015098494957,0.027593479013621032,0.0633053045765138,0.06592569763236253,0.05541084671819429,0.045567061929724026,0.03049021140590557,0.08901685869590452,0.03566755962048886,0.05963617062745012,0.06948391898409573,0.04648226582516687,0.027884323209277785,0.0354864144254251,0.08197207671549227,0.058833341102977325,0.06782526191226544,0.032788943287776325,0.053598469088459916,0.04809032936355144,0.03000512969105909,0.08205993212267926,0.18244721393419813,0.09209357046244245,0.36866596401687624,0.1959825004987587,0.15475831968747886,0.26334208548449217
01-Jan-2000 03:00:00,0.03776315744130352,0.06137817340278123,0.041069766443442374,0.02792966937798485,0.0630304817959194,0.06568501907551491,0.05319133695791199,0.04507802519435502,0.03073019067392826,0.08928498714295524,0.0376540881730876,0.06261790198531518,0.06954892650892293,0.04794672383701933,0.028157029429846835,0.03565107485245935,0.08243393440791615,0.059488732215834596,0.06835420483430261,0.03304305186086296,0.05240239017542605,0.0467468203423943,0.030527803926383983,0.08255420158891114,0.1865509529908911,0.0955546328203458,0.3838429289826145,0.20187366735760734,0.1592178814842129,0.26883359086646164
